,Unnamed: 0,location,size,total_sqft,bath,balcony,price,location_encode,size_encode
3544,3544,Narayanapura,3 BHK,1485.0,3.0,2.0,85.0,11,4309
3545,3545,Dommasandra,3 BHK,1033.0,2.0,2.0,31.5,13,4309
3546,3546,Electronic City,3 BHK,1400.0,2.0,1.0,48.0,302,4309
3547,3547,Indira Nagar,1 Bedroom,500.0,1.0,0.0,70.0,44,121
3548,3548,Sarjapur  Road,2 BHK,944.0,2.0,1.0,35.0,399,5199
3549,3549,Whitefield,5 Bedroom,3250.0,5.0,0.0,290.0,540,297
3550,3550,Whitefield,2 BHK,1216.0,2.0,1.0,66.48,540,5199
3551,3551,Thirumenahalli,2 BHK,1100.0,2.0,1.0,39.5,8,5199
3552,3552,Thanisandra,3 BHK,1743.0,3.0,2.0,93.25,234,4309
3553,3553,Yelahanka,2 BHK,1274.0,2.0,2.0,48.42,213,5199
3554,3554,Lavelle Road,3 BHK,2500.0,3.0,2.0,425.0,5,4309
3555,3555,Mysore Road,3 BHK,1512.0,2.0,2.0,110.0,50,4309
3556,3556,Dollars Colony,4 BHK,3100.0,5.0,1.0,385.0,8,591
3557,3557,Cox Town,3 BHK,1650.0,3.0,3.0,100.0,12,4309
3558,3558,Doddathoguru,3 BHK,1875.0,3.0,1.0,55.0,30,4309
3559,3559,Whitefield,3 BHK,1350.0,3.0,2.0,54.0,540,4309
3560,3560,Rajiv Gandhi Nagar,2 BHK,1219.0,2.0,2.0,40.0,6,5199
3561,3561,Goraguntepalya,4 Bedroom,1200.0,4.0,1.0,150.0,1,826
3562,3562,Sarjapura - Attibele Road,3 Bedroom,2400.0,3.0,3.0,85.0,17,547
3563,3563,Hormavu,2 BHK,1141.0,2.0,1.0,44.4,74,5199
3564,3564,Anandapura,2 BHK,1151.0,2.0,1.0,43.1,27,5199
3565,3565,Bommenahalli,3 Bedroom,832.0,3.0,1.0,77.0,13,547
3566,3566,Sarjapur  Road,2 BHK,915.0,2.0,1.0,38.0,399,5199
3567,3567,Rajankunte,3 Bedroom,3259.0,3.0,0.0,270.0,3,547
3568,3568,Bannerghatta Road,2 BHK,1115.0,2.0,1.0,65.12,152,5199
3569,3569,Thigalarapalya,3 BHK,2072.0,4.0,2.0,139.0,62,4309
3570,3570,Kaggadasapura,2 BHK,1200.0,2.0,2.0,53.0,64,5199
3571,3571,Singasandra,2 BHK,1300.0,2.0,2.0,65.0,27,5199
3572,3572,Bellandur,2 BHK,1457.0,2.0,2.0,85.0,96,5199
3573,3573,Kannamangala,2 BHK,1262.0,2.0,2.0,55.0,18,5199
3574,3574,BEML Layout,4 Bedroom,1196.0,3.0,1.0,150.0,13,826
3575,3575,Ananth Nagar,2 BHK,900.0,2.0,2.0,22.5,30,5199
3576,3576,Attibele,1 BHK,420.0,1.0,1.0,17.0,42,538
3577,3577,Kanakapura,2 BHK,1160.0,2.0,1.0,46.39,42,5199
3578,3578,Kasavanhalli,2 BHK,1115.0,2.0,2.0,50.0,80,5199
3579,3579,JP Nagar,3 BHK,1315.0,2.0,1.0,85.4,72,4309
3580,3580,Babusapalaya,2 BHK,1500.0,2.0,2.0,57.0,25,5199
3581,3581,HSR Layout,2 BHK,1127.0,2.0,1.0,68.0,53,5199
3582,3582,Kundalahalli,3 BHK,1397.0,3.0,2.0,104.0,47,4309
3583,3583,Whitefield,2 BHK,1173.0,2.0,1.0,60.0,540,5199
3584,3584,Sompura,2 BHK,1090.0,2.0,2.0,28.0,12,5199
3585,3585,Sarjapur  Road,3 BHK,2720.0,5.0,3.0,210.0,399,4309
3586,3586,Jakkur,2 BHK,1230.0,2.0,1.0,76.0,71,5199
3587,3587,6th Block Rajaji Nagar,4 BHK,3200.0,3.0,3.0,190.0,1,591
3588,3588,Sarjapur  Road,2 BHK,858.0,2.0,1.0,31.57,399,5199
3589,3589,Talaghattapura,3 BHK,1868.0,3.0,1.0,121.0,40,4309
3590,3590,Uttarahalli,3 BHK,1689.28,3.0,2.0,91.2,186,4309
3591,3591,Vishwapriya Layout,4 BHK,600.0,3.0,2.0,73.0,12,591
3592,3592,Banashankari,3 BHK,1425.0,3.0,3.0,49.88,75,4309
3593,3593,Subramanyapura,6 Bedroom,1200.0,6.0,2.0,170.0,43,191
3594,3594,Tindlu,2 Bedroom,1350.0,2.0,1.0,100.0,11,329
3595,3595,Channasandra,6 Bedroom,4200.0,6.0,0.0,180.0,38,191
3596,3596,Uttarahalli,3 BHK,1310.0,2.0,1.0,85.0,186,4309
3597,3597,Haralur Road,4 BHK,2805.0,788.0,3.0,175.0,142,591
3598,3598,MLA Layout,2 BHK,970.0,2.0,1.0,40.0,2,5199
3599,3599,Kundalahalli,3 BHK,1397.0,3.0,3.0,108.0,47,4309
3600,3600,Sarjapur,2 BHK,1157.0,2.0,1.0,40.0,82,5199
3601,3601,Kasavanhalli,2 BHK,1125.0,2.0,1.0,61.2,80,5199
3602,3602,Sonnenahalli,2 BHK,1157.0,2.0,1.0,42.0,22,5199
3603,3603,Sarjapur  Road,2 BHK,1241.0,2.0,1.0,82.0,399,5199
3604,3604,Binny Pete,1 BHK,660.0,1.0,1.0,62.0,21,538
3605,3605,Marathahalli,4 BHK,4000.0,4.0,3.0,220.0,175,591
3606,3606,Rajiv Nagar,4 BHK,2340.0,4.0,1.0,148.0,13,591
3607,3607,Venkatadri Layout,1 BHK,596.0,1.0,1.0,42.0,3,538
3608,3608,Koramangala Industrial Layout,16 BHK,10000.0,16.0,3.0,550.0,2,1
3609,3609,Kyalasanahalli,4 Bedroom,1200.0,4.0,3.0,110.0,2,826
3610,3610,Ambedkar Colony,3 BHK,1910.0,3.0,1.0,190.0,7,4309
3611,3611,Brookefield,2 BHK,1139.0,2.0,2.0,80.0,47,5199
3612,3612,Thigalarapalya,4 BHK,3122.0,5.0,2.0,225.0,62,591
3613,3613,Sarjapura - Attibele Road,2 BHK,1033.0,2.0,2.0,28.41,17,5199
3614,3614,Yeshwanthpur,2 BHK,1168.0,2.0,2.0,64.08,85,5199
3615,3615,Chandapura,2 BHK,877.0,2.0,3.0,42.0,100,5199
3616,3616,Electronics City Phase 1,2 BHK,1340.0,2.0,2.0,75.0,88,5199
3617,3617,B Narayanapura,3 BHK,1405.0,2.0,2.0,70.0,9,4309
3618,3618,Siddapura,3 BHK,1800.0,3.0,3.0,65.0,6,4309
3619,3619, Devarabeesana Halli,3 BHK,1750.0,3.0,3.0,149.0,6,4309
3620,3620,Motappa Layout,3 BHK,1360.0,2.0,1.0,65.0,6,4309
3621,3621,Malleshwaram,3 Bedroom,675.0,2.0,0.0,148.0,58,547
3622,3622,Byrasandra,2 BHK,985.0,2.0,1.0,63.0,7,5199
3623,3623,Victoria Layout,2 BHK,1300.0,2.0,1.0,129.0,7,5199
3624,3624,7th Phase JP Nagar,3 BHK,1850.0,3.0,2.0,150.0,149,4309
3625,3625,Rustam Bagh Layout,3 BHK,1490.0,2.0,3.0,88.0,6,4309
3626,3626,Byagadadhenahalli,2 BHK,620.0,1.0,1.0,25.0,5,5199
3627,3627,Hormavu,2 BHK,1130.0,2.0,1.0,42.3,74,5199
3628,3628,Yelachenahalli,2 BHK,1080.0,2.0,2.0,55.0,20,5199
3629,3629,Singasandra,4 BHK,3126.0,4.0,3.0,120.0,27,591
3630,3630,Begur Road,3 BHK,1410.0,2.0,3.0,52.17,84,4309
3631,3631,Bommanahalli,3 BHK,1375.0,3.0,2.0,59.0,35,4309
3632,3632,Hennur Road,3 BHK,1290.0,2.0,1.0,94.5,152,4309
3633,3633,Hosa Road,3 BHK,1318.0,2.0,1.0,85.28,72,4309
3634,3634,Electronic City,2 BHK,1128.0,2.0,1.0,68.0,302,5199
3635,3635,Meenakunte,4 Bedroom,4428.0,4.0,2.0,255.0,6,826
3636,3636,Kanakpura Road,2 BHK,1051.0,2.0,2.0,56.74,273,5199
3637,3637,Kengeri,3 Bedroom,3500.0,5.0,0.0,275.0,73,547
3638,3638,Kannamangala,4 Bedroom,2400.0,4.0,1.0,130.0,18,826
3639,3639,Yelahanka,2 BHK,1327.0,2.0,3.0,85.0,213,5199
3640,3640,Thigalarapalya,4 BHK,2912.0,6.0,2.0,210.0,62,591
3641,3641,Basapura,2 BHK,1301.0,2.0,2.0,55.0,10,5199
3642,3642,Thippasandra,1 BHK,650.0,1.0,0.0,30.0,3,538
3643,3643,Varthur,3 Bedroom,1200.0,3.0,1.0,67.75,70,547
3644,3644,Banagiri Nagar,3 BHK,1500.0,2.0,2.0,89.99,9,4309
3645,3645,Kumara Park,4 Bedroom,2700.0,6.0,3.0,675.0,6,826
3646,3646,Nagadevanahalli,4 Bedroom,1350.0,4.0,2.0,145.0,10,826
3647,3647,Electronic City Phase II,2 BHK,1000.0,2.0,1.0,28.88,132,5199
3648,3648,Sarjapur  Road,2 BHK,984.0,2.0,1.0,45.91,399,5199
3649,3649,Jakkur,3 BHK,1819.18,3.0,1.0,160.0,71,4309
3650,3650,Nagarbhavi,1 Bedroom,900.0,1.0,0.0,175.0,63,121
3651,3651,Hebbal,3 BHK,1355.0,3.0,1.0,83.87,177,4309
3652,3652,Sarakki Nagar,3 BHK,2145.0,4.0,1.0,270.0,14,4309
3653,3653,Malleshwaram,3 BHK,2475.0,4.0,3.0,300.0,58,4309
3654,3654,Kaggadasapura,2 BHK,1118.0,2.0,0.0,30.0,64,5199
3655,3655,Roopena Agrahara,1 BHK,910.0,1.0,1.0,42.0,8,538
3656,3656,Madiwala,3 BHK,1250.0,3.0,2.0,39.0,7,4309
3657,3657,Hosakerehalli,2 BHK,1304.0,2.0,3.0,100.0,36,5199
3658,3658,Begur Road,3 BHK,1615.0,3.0,2.0,58.0,84,4309
3659,3659,Sarjapur  Road,2 BHK,1400.0,2.0,2.0,68.0,399,5199
3660,3660,CV Raman Nagar,2 BHK,1070.0,2.0,2.0,47.5,43,5199
3661,3661,Hebbal,3 BHK,3500.0,3.0,3.0,395.0,177,4309
3662,3662,Hoodi,2 BHK,1132.0,2.0,1.0,89.37,88,5199
3663,3663,Rajarajeshwari Nagara,3 BHK,2000.0,3.0,2.0,85.0,3,4309
3664,3664,Hebbal,7 Bedroom,2400.0,5.0,1.0,550.0,177,83
3665,3665,Sector 2 HSR Layout,1 BHK,794.0,1.0,2.0,65.0,16,538
3666,3666,Raja Rajeshwari Nagar,2 BHK,1090.0,2.0,2.0,43.59,171,5199
3667,3667,Gottigere,3 BHK,1500.0,3.0,2.0,70.0,48,4309
3668,3668,1st Phase JP Nagar,3 BHK,2059.0,3.0,2.0,225.0,25,4309
3669,3669,Kanakpura Road,1 BHK,525.0,1.0,1.0,30.0,273,538
3670,3670,Bhoganhalli,2 BHK,1447.0,2.0,1.0,75.97,49,5199
3671,3671,Whitefield,2 BHK,1269.0,2.0,1.0,75.0,540,5199
3672,3672,KR Layout,4 Bedroom,4800.0,4.0,0.0,700.0,3,826
3673,3673,Kanakpura Road,2 BHK,1070.0,2.0,2.0,37.45,273,5199
3674,3674,Talaghattapura,2 BHK,1150.0,2.0,0.0,28.0,40,5199
3675,3675,Marathahalli,2 BHK,1208.0,2.0,2.0,70.0,175,5199
3676,3676,Ramamurthy Nagar,2 BHK,1185.0,2.0,1.0,45.5,73,5199
3677,3677,Laggere,3 Bedroom,1200.0,3.0,1.0,130.0,12,547
3678,3678,Anekal,2 BHK,888.0,2.0,1.0,34.0,36,5199
3679,3679,Chandapura,2 BHK,1015.0,2.0,2.0,25.88,100,5199
3680,3680,Celebrity Paradise Layout,1 BHK,532.0,1.0,1.0,22.49,2,538
3681,3681,St Thomas Town,3 BHK,1060.0,3.0,1.0,62.0,1,4309
3682,3682,Electronic City,1 BHK,700.0,1.0,1.0,35.0,302,538
3683,3683,Ckikkakammana Halli,2 BHK,902.0,2.0,2.0,42.0,1,5199
3684,3684,Banashankari 2nd Stage,6 Bedroom,600.0,3.0,3.0,95.0,1,191
3685,3685,Uttarahalli,2 BHK,1175.0,2.0,1.0,47.0,186,5199
3686,3686,Binny Pete,2 BHK,1365.0,2.0,1.0,122.0,21,5199
3687,3687,Doddathoguru,2 BHK,984.0,2.0,1.0,51.0,30,5199
3688,3688,Hebbal,4 Bedroom,2700.0,2.0,2.0,100.0,177,826
3689,3689,Jalahalli East,3 BHK,1475.0,3.0,2.0,96.0,14,4309
3690,3690,Haralur Road,2 BHK,1300.0,2.0,2.0,79.0,142,5199
3691,3691,5th Block Hbr Layout,5 Bedroom,1200.0,6.0,1.0,220.0,12,297
3692,3692,Babusapalaya,3 BHK,1453.0,2.0,2.0,43.59,25,4309
3693,3693,Munivenkatppa Layout,2 BHK,1550.0,2.0,3.0,160.0,5,5199
3694,3694,Akshaya Nagar,3 BHK,1666.0,3.0,3.0,95.0,62,4309
3695,3695,Akshaya Nagar,4 Bedroom,1410.0,4.0,2.0,160.0,62,826
3696,3696,Yelahanka,4 Bedroom,4025.0,5.0,3.0,800.0,213,826
3697,3697,Murugeshpalya,3 BHK,1845.0,3.0,3.0,91.0,14,4309
3698,3698,Sarjapura - Attibele Road,3 BHK,1676.0,3.0,3.0,52.0,17,4309
3699,3699,Uttarahalli,2 BHK,1137.0,2.0,1.0,63.0,186,5199
3700,3700,Electronic City,3 BHK,1360.0,2.0,1.0,70.5,302,4309
3701,3701,Vijaya Bank Layout,3 BHK,1374.0,2.0,2.0,70.0,7,4309
3702,3702,Judicial Layout,3 Bedroom,1700.0,3.0,2.0,155.0,16,547
3703,3703,Whitefield,5 Bedroom,3227.0,5.0,0.0,250.0,540,297
3704,3704,Ferrar Nagar,4 BHK,2145.0,4.0,3.0,125.0,3,591
3705,3705,Koramangala,4 Bedroom,2400.0,6.0,3.0,600.0,72,826
3706,3706,Kasavanhalli,3 BHK,2170.0,3.0,2.0,151.0,80,4309
3707,3707,Bank Of Baroda Colony,2 BHK,1080.0,2.0,1.0,55.0,7,5199
3708,3708,Electronic City Phase II,3 BHK,1790.0,3.0,3.0,100.0,132,4309
3709,3709,Doddathoguru,1 BHK,550.0,1.0,1.0,17.0,30,538
3710,3710,Poorna Pragna Layout,3 BHK,1270.0,2.0,2.0,50.79,20,4309
3711,3711,Somasundara Palya,2 BHK,1033.0,2.0,2.0,48.0,28,5199
3712,3712,Kamala Nagar,2 Bedroom,1000.0,2.0,1.0,80.0,4,329
3713,3713,Binny Pete,4 BHK,2940.0,6.0,2.0,280.0,21,591
3714,3714,Kumarapalli,2 BHK,1240.0,2.0,2.0,52.6,4,5199
3715,3715,Kasturi Nagar,5 Bedroom,1650.0,5.0,1.0,450.0,16,297
3716,3716,Kambipura,2 BHK,883.0,2.0,1.0,39.0,24,5199
3717,3717,Outer Ring Road East,3 BHK,1500.0,2.0,0.0,97.0,8,4309
3718,3718,Marathahalli,3 BHK,1730.0,3.0,3.0,139.0,175,4309
3719,3719,Kasavanhalli,3 BHK,1915.0,3.0,3.0,80.0,80,4309
3720,3720,Whitefield,3 BHK,1545.0,3.0,2.0,79.0,540,4309
3721,3721,Marenahalli,3 BHK,1865.0,4.0,2.0,140.0,2,4309
3722,3722,Hebbal Kempapura,2 BHK,1150.0,2.0,2.0,40.0,34,5199
3723,3723,HAL 3rd Stage,2 BHK,1200.0,2.0,2.0,49.0,2,5199
3724,3724,Kengeri,2 BHK,963.0,2.0,2.0,40.0,73,5199
3725,3725,Marsur,3 Bedroom,1200.0,3.0,1.0,120.0,11,547
3726,3726,Basavangudi,4 BHK,2600.0,4.0,3.0,260.0,31,591
3727,3727,Kaikondrahalli,4 BHK,1700.0,4.0,3.0,108.0,17,591
3728,3728,Lingadheeranahalli,3 BHK,1682.0,3.0,1.0,120.0,23,4309
3729,3729,Yelahanka,3 BHK,1371.0,2.0,2.0,65.0,213,4309
3730,3730,Hennur Road,2 BHK,901.0,2.0,1.0,49.5,152,5199
3731,3731,Vishwapriya Layout,7 Bedroom,600.0,7.0,0.0,73.0,12,83
3732,3732,Ambalipura,3 BHK,1730.0,3.0,1.0,120.0,27,4309
3733,3733,Konanakunte,4 Bedroom,1200.0,4.0,0.0,125.0,13,826
3734,3734,EPIP Zone,3 BHK,1500.0,3.0,3.0,102.0,23,4309
3735,3735,Sarjapur  Road,4 BHK,3785.0,6.0,3.0,280.0,399,591
3736,3736,Nagawara Junction,4 BHK,3500.0,4.0,2.0,245.0,6,591
3737,3737,Lingarajapuram,2 BHK,1203.0,2.0,1.0,59.86,9,5199
3738,3738,Horamavu Banaswadi,2 BHK,1357.0,2.0,2.0,54.0,28,5199
3739,3739,Vasantha Vallabha Nagar,3 BHK,1600.0,3.0,2.0,76.0,5,4309
3740,3740,Yelahanka New Town,1 BHK,350.0,1.0,1.0,13.5,41,538
3741,3741,Varthur,3 BHK,1665.0,3.0,1.0,53.0,70,4309
3742,3742,Ramamurthy Nagar,3 Bedroom,1400.0,3.0,3.0,200.0,73,547
3743,3743,Sarjapur  Road,1 BHK,835.0,1.0,1.0,46.95,399,538
3744,3744,Chandra Layout,2 Bedroom,815.0,3.0,2.0,160.0,9,329
3745,3745,Haralur Road,3 BHK,1444.0,2.0,1.0,80.0,142,4309
3746,3746,Kanakapura,2 BHK,1277.0,2.0,2.0,55.0,42,5199
3747,3747,Lingadheeranahalli,3 BHK,1521.0,3.0,1.0,94.71,23,4309
3748,3748,Maithri Layout,2 BHK,1134.0,2.0,1.0,40.0,5,5199
3749,3749,Vasanthapura,2 BHK,995.0,2.0,1.0,34.82,12,5199
3750,3750,Old Madras Road,3 BHK,2760.0,5.0,2.0,157.0,71,4309
3751,3751,Marathahalli,2 BHK,1325.0,1.0,1.0,92.0,175,5199
3752,3752,Kothanur,6 Bedroom,4000.0,6.0,3.0,150.0,66,191
3753,3753,Marathahalli,3 BHK,1525.0,3.0,2.0,90.0,175,4309
3754,3754,Raja Rajeshwari Nagar 5th Stage,3 BHK,1320.0,2.0,2.0,73.0,4,4309
3755,3755,Electronics City Phase 1,1 BHK,650.0,1.0,1.0,23.0,88,538
3756,3756,Old Airport Road,3 BHK,1858.0,2.0,1.0,167.0,33,4309
3757,3757,Electronic City,2 BHK,1150.0,2.0,1.0,38.0,302,5199
3758,3758,Electronic City Phase II,2 BHK,769.0,2.0,1.0,40.0,132,5199
3759,3759,Electronic City,3 BHK,1571.0,3.0,2.0,105.0,302,4309
3760,3760,Hennur Road,3 BHK,1445.0,3.0,1.0,86.56,152,4309
3761,3761,Hosur Road,3 BHK,1590.0,2.0,2.0,135.0,47,4309
3762,3762,Bommasandra,2 BHK,902.0,2.0,2.0,49.0,37,5199
3763,3763,Sarjapur,3 Bedroom,2238.0,3.0,1.0,140.0,82,547
3764,3764,Electronic City,2 BHK,1090.0,2.0,1.0,31.49,302,5199
3765,3765,Yelahanka,3 BHK,1712.0,3.0,3.0,82.0,213,4309
3766,3766,Haralur Road,2 BHK,1088.0,2.0,1.0,68.0,142,5199
3767,3767,Somasundara Palya,3 BHK,1575.0,3.0,3.0,63.1,28,4309
3768,3768,Nanjappa Garden,6 Bedroom,2150.0,6.0,3.0,205.0,2,191
3769,3769,Kundalahalli,3 BHK,1920.0,3.0,2.0,150.0,47,4309
3770,3770,Margondanahalli,2 Bedroom,1000.0,2.0,0.0,57.0,26,329
3771,3771,Chennammana Kere,2 BHK,1100.0,2.0,2.0,56.1,9,5199
3772,3772,Electronic City,2 BHK,1089.0,2.0,2.0,45.0,302,5199
3773,3773,Horamavu Agara,2 BHK,1106.0,2.0,1.0,43.09,42,5199
3774,3774,Kengeri,2 BHK,927.0,2.0,2.0,37.0,73,5199
3775,3775,Kanakpura Road,2 BHK,1339.0,2.0,2.0,58.0,273,5199
3776,3776,Thanisandra,1 BHK,923.0,1.0,1.0,45.69,234,538
3777,3777,Sarjapur  Road,3 Bedroom,2900.0,3.0,2.0,285.0,399,547
3778,3778,Lakshminarayana Pura,2 BHK,1175.0,2.0,2.0,75.0,36,5199
3779,3779,Thubarahalli,2 BHK,975.0,2.0,1.0,55.0,22,5199
3780,3780,Hebbal,3 BHK,2400.0,4.0,1.0,180.0,177,4309
3781,3781,Subramanyapura,3 BHK,1330.0,3.0,2.0,72.0,43,4309
3782,3782,Thanisandra,2 BHK,1183.0,2.0,1.0,59.74,234,5199
3783,3783,Harlur,3 BHK,1758.0,3.0,2.0,133.0,79,4309
3784,3784,Nagarbhavi,3 Bedroom,1200.0,3.0,2.0,265.0,63,547
3785,3785,Hebbal,3 BHK,1255.0,2.0,1.0,77.68,177,4309
3786,3786,Nagadevanahalli,3 Bedroom,600.0,4.0,2.0,110.0,10,547
3787,3787,Pai Layout,2 BHK,1100.0,2.0,2.0,50.0,19,5199
3788,3788,Ramamurthy Nagar,2 BHK,1170.0,2.0,2.0,46.8,73,5199
3789,3789,Vayunandana Layout,5 Bedroom,2400.0,5.0,2.0,120.0,1,297
3790,3790,Raja Rajeshwari Nagar,3 BHK,1530.0,3.0,3.0,51.77,171,4309
3791,3791,Hebbal,2 BHK,1420.0,2.0,2.0,107.0,177,5199
3792,3792,Geetanjali Layout,4 Bedroom,1200.0,4.0,2.0,300.0,1,826
3793,3793,7th Phase JP Nagar,6 Bedroom,1045.0,6.0,3.0,160.0,149,191
3794,3794,Kanakpura Road,3 BHK,1591.0,3.0,1.0,115.0,273,4309
3795,3795,7th Phase JP Nagar,3 BHK,1680.0,3.0,2.0,120.0,149,4309
3796,3796,Kenchenhalli,2 Bedroom,675.0,3.0,1.0,52.0,3,329
3797,3797,Hoodi,2 BHK,1055.0,2.0,1.0,57.63,88,5199
3798,3798,Iblur Village,3 BHK,1918.0,3.0,2.0,129.0,25,4309
3799,3799,Sarjapur  Road,2 BHK,1280.0,2.0,1.0,76.0,399,5199
3800,3800,Nagarbhavi,3 BHK,1560.0,3.0,3.0,66.0,63,4309
3801,3801,Sarjapur  Road,2 BHK,1145.0,2.0,2.0,49.5,399,5199
3802,3802,Talaghattapura,3 BHK,2106.0,3.0,2.0,126.0,40,4309
3803,3803,"EPIP AREA, WHITEFIELD",3 BHK,1801.0,3.0,2.0,139.0,1,4309
3804,3804,Seegehalli,5 Bedroom,1200.0,5.0,3.0,120.0,25,297
3805,3805,Rajaji Nagar,2 BHK,1718.0,3.0,2.0,288.0,107,5199
3806,3806,Whitefield,3 BHK,1306.0,3.0,2.0,54.65,540,4309
3807,3807,Hebbal,2 BHK,1320.0,2.0,1.0,92.0,177,5199
3808,3808,1st Stage Domlur,3 BHK,1350.0,2.0,2.0,65.0,1,4309
3809,3809,"RMV extension stage 2, rmv extension",4 BHK,2990.0,4.0,3.0,324.0,1,591
3810,3810,Kalyan nagar,4 BHK,3800.0,5.0,3.0,300.0,19,591
3811,3811,Bannerghatta Road,3 BHK,1344.0,2.0,1.0,42.0,152,4309
3812,3812,Bannerghatta Road,3 BHK,1893.0,3.0,2.0,100.0,152,4309
3813,3813,Chandapura,3 BHK,1107.0,2.0,1.0,43.0,100,4309
3814,3814,R.T. Nagar,9 Bedroom,1200.0,10.0,3.0,180.0,36,46
3815,3815,Lakshminarayana Pura,2 BHK,1190.0,2.0,1.0,75.0,36,5199
3816,3816,Whitefield,2 BHK,1000.0,2.0,1.0,35.0,540,5199
3817,3817,Kalhalli,2 Bedroom,2400.0,2.0,1.0,160.0,1,329
3818,3818,Kumaraswami Layout,2 BHK,1000.0,2.0,1.0,48.5,30,5199
3819,3819,Jalahalli,3 BHK,2113.0,3.0,2.0,155.0,52,4309
3820,3820,KR Puram,2 BHK,1100.0,2.0,1.0,46.0,91,5199
3821,3821,Sector 2 HSR Layout,5 Bedroom,1200.0,4.0,1.0,160.0,16,297
3822,3822,Harlur,4 BHK,1884.0,4.0,2.0,120.0,79,591
3823,3823,Electronic City,2 BHK,1110.0,2.0,1.0,40.0,302,5199
3824,3824,Kudlu,2 BHK,1027.0,2.0,2.0,43.0,29,5199
3825,3825,Tavarekere,3 BHK,1250.0,3.0,2.0,40.0,4,4309
3826,3826,Sarjapur  Road,3 BHK,1470.0,3.0,0.0,62.0,399,4309
3827,3827,Kamakshipalya,2 BHK,1150.0,2.0,1.0,75.0,9,5199
3828,3828,Hadosiddapura,3 Bedroom,1200.0,3.0,2.0,165.0,2,547
3829,3829,Kudlu Gate,1 BHK,703.0,1.0,1.0,52.0,39,538
3830,3830,Vijaya Bank Colony,3 BHK,1400.0,2.0,2.0,62.0,1,4309
3831,3831,Bellandur,2 BHK,1195.0,2.0,2.0,51.0,96,5199
3832,3832,Narayanapura,2 BHK,1302.0,2.0,1.0,69.1,11,5199
3833,3833,Begur Road,3 BHK,1583.0,3.0,1.0,74.4,84,4309
3834,3834,Kumarapalli,3 BHK,1488.0,2.0,3.0,60.0,4,4309
3835,3835,Lakshmi Layout,4 Bedroom,600.0,5.0,2.0,85.0,4,826
3836,3836,Kammasandra,3 BHK,1385.0,2.0,2.0,34.63,29,4309
3837,3837,Whitefield,4 BHK,3262.0,4.0,2.0,260.0,540,591
3838,3838,Electronic City,3 BHK,1600.0,3.0,2.0,104.0,302,4309
3839,3839,Old Airport Road,2 BHK,1150.0,2.0,1.0,90.0,33,5199
3840,3840,Lakkasandra,9 Bedroom,4500.0,9.0,3.0,166.0,2,46
3841,3841,Sarjapur  Road,2 BHK,1263.0,2.0,1.0,78.0,399,5199
3842,3842,KR Puram,7 Bedroom,1200.0,8.0,2.0,110.0,91,83
3843,3843,Kanakpura Road,2 BHK,1299.0,2.0,2.0,85.0,273,5199
3844,3844,Banashankari,2 BHK,1330.0,2.0,1.0,78.0,75,5199
3845,3845,Devanahalli,3 BHK,1282.0,2.0,2.0,52.43,45,4309
3846,3846,"JP Nagar 8th Phase, ",3 BHK,1853.0,3.0,2.0,82.0,2,4309
3847,3847,Kachanayakanahalli,2 BHK,861.0,2.0,1.0,35.0,3,5199
3848,3848,Bannerghatta Road,3 BHK,1600.0,3.0,2.0,95.0,152,4309
3849,3849,Nagaraja Garden,2 BHK,1256.0,2.0,1.0,62.8,5,5199
3850,3850,Tejaswini Nagar,3 BHK,1390.0,2.0,2.0,80.0,7,4309
3851,3851,Ashwath Nagar,3 BHK,1550.0,2.0,3.0,90.0,7,4309
3852,3852,1 Annasandrapalya,11 Bedroom,1200.0,6.0,3.0,150.0,1,2
3853,3853,Hebbal,2 BHK,919.0,2.0,1.0,49.0,177,5199
3854,3854,Margondanahalli,3 Bedroom,1625.0,3.0,0.0,80.0,26,547
3855,3855,Gunjur,2 BHK,1195.0,2.0,2.0,44.0,22,5199
3856,3856,Domlur,6 BHK,2400.0,4.0,1.0,600.0,22,30
3857,3857,Yelenahalli,2 BHK,1159.0,2.0,1.0,60.0,13,5199
3858,3858,Whitefield,3 BHK,1386.0,3.0,1.0,57.46,540,4309
3859,3859,Harlur,2 BHK,1197.0,2.0,1.0,79.0,79,5199
3860,3860,Old Airport Road,4 BHK,2690.0,4.0,3.0,191.0,33,591
3861,3861,Jigani,4 Bedroom,3293.0,788.0,3.0,226.0,54,826
3862,3862,Bommasandra,3 BHK,1295.0,2.0,1.0,50.28,37,4309
3863,3863,Huskur,3 BHK,1310.0,2.0,1.0,37.83,8,4309
3864,3864,Whitefield,2 BHK,1132.0,2.0,1.0,79.28,540,5199
3865,3865,6th block Koramangala,3 BHK,2350.0,3.0,2.0,400.0,5,4309
3866,3866,4th Block Koramangala,4 Bedroom,2400.0,4.0,3.0,500.0,9,826
3867,3867,Hebbal,3 BHK,1645.0,3.0,2.0,135.0,177,4309
3868,3868,Whitefield,2 BHK,1200.0,2.0,1.0,45.84,540,5199
3869,3869,Whitefield,4 Bedroom,3000.0,4.0,0.0,330.0,540,826
3870,3870,Marathahalli,3 BHK,1937.0,3.0,2.0,140.0,175,4309
3871,3871,Doddathoguru,2 BHK,1015.0,2.0,2.0,33.5,30,5199
3872,3872,Nagadevanahalli,2 BHK,1080.0,2.0,2.0,39.0,10,5199
